event_id,process,sample,is_data,m_gammagamma,diphoton_ti,diphoton_region,channel,n_leptons,partition,event_weight_signed,observed_data_weight,n_jets,n_central_jets,n_forward_jets,n_bjets,leading_jet_pt,subleading_jet_pt,ht_jets,training_role,nti_proxy_weight,significance_model_weight_36fb,label,physical_training_weight,bdt_fit_weight
ttH:284500:1441858:0:32471,ttH,ttH,False,123.77903275937943,True,TI,hadronic,0,test,-0.00035543957283201894,0.0,5,5,0,1,457.6412353515625,157.0635223388672,700.9546298980713,signal_ttH_tH,0.0,-0.00035543957283201894,1,0.00035543957283201894,0.0023976926894805854
ttH:284500:238043:0:32479,ttH,ttH,False,125.87929521434647,True,TI,hadronic,0,train,0.00035086420456468344,0.0,4,4,0,1,130.5830841064453,58.19306182861328,289.02412033081055,signal_ttH_tH,0.0,0.00035086420456468344,1,0.00035086420456468344,0.002366828576745855
ttH:284500:238112:0:32480,ttH,ttH,False,124.79779302512962,True,TI,hadronic,0,test,0.00034661865621461876,0.0,5,5,0,1,161.39466857910156,109.66172790527344,463.6926689147949,signal_ttH_tH,0.0,0.00034661865621461876,1,0.00034661865621461876,0.002338189333904436
ttH:284500:238479:0:32487,ttH,ttH,False,125.24688305281703,True,TI,hadronic,0,train,0.00032587336525568975,0.0,5,5,0,1,94.89222717285156,56.858116149902344,289.39803314208984,signal_ttH_tH,0.0,0.00032587336525568975,1,0.00032587336525568975,0.0021982475933800083
ttH:284500:238768:0:32493,ttH,ttH,False,125.64884034752428,True,TI,hadronic,0,validation,0.0002939642431552015,0.0,3,3,0,1,145.55091857910156,48.91046905517578,232.39540100097656,signal_ttH_tH,0.0,0.0002939642431552015,1,0.0002939642431552015,0.0019829978726511295
ttH:284500:1441745:0:32506,ttH,ttH,False,124.32811211484257,True,TI,hadronic,0,validation,0.0003988607299697497,0.0,3,3,0,1,68.46967315673828,61.32633590698242,162.99821090698242,signal_ttH_tH,0.0,0.0003988607299697497,1,0.0003988607299697497,0.0026905992733153783
ttH:284500:240769:0:32526,ttH,ttH,False,125.61762323655587,True,TI,hadronic,0,train,0.00038574362349010755,0.0,3,3,0,1,114.18614196777344,107.34430694580078,247.67959594726562,signal_ttH_tH,0.0,0.00038574362349010755,1,0.00038574362349010755,0.0026021150618844805
ttH:284500:241891:0:32536,ttH,ttH,False,125.13908988088556,True,TI,hadronic,0,test,0.0002829668399342438,0.0,3,3,0,1,193.7778778076172,35.048492431640625,258.3065719604492,signal_ttH_tH,0.0,0.0002829668399342438,1,0.0002829668399342438,0.0019088125671262938
ttH:284500:241946:0:32537,ttH,ttH,False,125.64174757421007,True,TI,hadronic,0,train,0.00023980450415752005,0.0,4,4,0,2,69.22615814208984,51.76634216308594,179.02559280395508,signal_ttH_tH,0.0,0.00023980450415752005,1,0.00023980450415752005,0.0016176519174322136
ttH:284500:241536:0:32539,ttH,ttH,False,123.36158294806299,True,TI,hadronic,0,train,0.00041787707324857467,0.0,4,4,0,1,57.42103576660156,32.834022521972656,146.25916481018066,signal_ttH_tH,0.0,0.00041787707324857467,1,0.00041787707324857467,0.0028188780321969625
ttH:284500:241342:0:32541,ttH,ttH,False,124.66061390571015,True,TI,hadronic,0,train,0.00037971918326135443,0.0,4,4,0,1,85.73611450195312,48.840972900390625,209.71578979492188,signal_ttH_tH,0.0,0.00037971918326135443,1,0.00037971918326135443,0.002561475928262967
ttH:284500:241045:0:32542,ttH,ttH,False,124.19255193789873,True,TI,hadronic,0,train,0.00041658416546141015,0.0,3,3,0,1,64.88050079345703,42.08300018310547,135.15521430969238,signal_ttH_tH,0.0,0.00041658416546141015,1,0.00041658416546141015,0.002810156449721615
ttH:284500:241061:0:32553,ttH,ttH,False,125.73117537370717,True,TI,hadronic,0,train,0.00036783163936836906,0.0,6,6,0,2,100.52288818359375,68.294677734375,288.167423248291,signal_ttH_tH,0.0,0.00036783163936836906,1,0.00036783163936836906,0.002481285990882075
ttH:284500:237599:0:32559,ttH,ttH,False,126.9745439130032,True,TI,hadronic,0,train,0.0005016862022671371,0.0,5,5,0,1,72.93555450439453,40.023292541503906,217.64498138427734,signal_ttH_tH,0.0,0.0005016862022671371,1,0.0005016862022671371,0.0033842302082601233
ttH:284500:237226:0:32574,ttH,ttH,False,125.98293353688678,True,TI,hadronic,0,train,0.0003380918398666747,0.0,3,3,0,1,62.265682220458984,61.676143646240234,179.40992736816406,signal_ttH_tH,0.0,0.0003380918398666747,1,0.0003380918398666747,0.0022806698937950726
ttH:284500:237180:0:32575,ttH,ttH,False,125.12593328726143,True,TI,hadronic,0,train,0.00032054996015839636,0.0,3,3,0,1,76.76835632324219,26.70012092590332,129.33086967468262,signal_ttH_tH,0.0,0.00032054996015839636,1,0.00032054996015839636,0.002162337440261081
ttH:284500:237791:0:32578,ttH,ttH,False,126.23427712599836,True,TI,hadronic,0,test,0.00037012405304521806,0.0,3,3,0,2,43.65689468383789,42.08552169799805,117.89732360839844,signal_ttH_tH,0.0,0.00037012405304521806,1,0.00037012405304521806,0.0024967499513816106
ttH:284500:237701:0:32584,ttH,ttH,False,125.87845292612305,True,TI,hadronic,0,validation,0.00033988217325801493,0.0,7,7,0,1,83.4403305053711,79.93329620361328,391.05432510375977,signal_ttH_tH,0.0,0.00033988217325801493,1,0.00033988217325801493,0.002292746965714631
ttH:284500:237140:0:32585,ttH,ttH,False,123.95236831330227,True,TI,hadronic,0,train,0.000327571295440939,0.0,3,3,0,1,87.67903900146484,44.10137176513672,157.4144630432129,signal_ttH_tH,0.0,0.000327571295440939,1,0.000327571295440939,0.0022097013399619754
ttH:284500:237243:0:32588,ttH,ttH,False,123.82275480701405,True,TI,hadronic,0,validation,0.0003181481286220253,0.0,4,4,0,1,153.624267578125,76.14765167236328,310.8929100036621,signal_ttH_tH,0.0,0.0003181481286220253,1,0.0003181481286220253,0.002146135378486596
ttH:284500:1440967:0:32607,ttH,ttH,False,125.61831122981448,True,TI,hadronic,0,train,0.00037744093827198066,0.0,3,3,0,1,126.6845703125,69.63253784179688,229.0668716430664,signal_ttH_tH,0.0,0.00037744093827198066,1,0.00037744093827198066,0.0025461075456365088
ttH:284500:1440422:0:32608,ttH,ttH,False,124.43644522529556,True,TI,hadronic,0,train,0.00033644633376036517,0.0,4,4,0,1,80.813720703125,49.406524658203125,192.95071029663086,signal_ttH_tH,0.0,0.00033644633376036517,1,0.00033644633376036517,0.0022695697849069193
ttH:284500:1440886:0:32610,ttH,ttH,False,126.09501738878895,True,TI,hadronic,0,train,0.000402525926709395,0.0,4,4,0,2,69.13481903076172,68.67707061767578,227.31667709350586,signal_ttH_tH,0.0,0.000402525926709395,1,0.000402525926709395,0.0027153236318276726
ttH:284500:1440112:0:32613,ttH,ttH,False,124.9956140986438,True,TI,hadronic,0,train,0.0003435475030196807,0.0,5,5,0,2,123.82281494140625,122.21025848388672,426.61568450927734,signal_ttH_tH,0.0,0.0003435475030196807,1,0.0003435475030196807,0.0023174722215550518
ttH:284500:1440461:0:32616,ttH,ttH,False,123.8908958416387,True,TI,hadronic,0,train,0.0003700017468608594,0.0,3,3,0,1,80.3232192993164,30.452667236328125,136.13885879516602,signal_ttH_tH,0.0,0.0003700017468608594,1,0.0003700017468608594,0.002495924909190111
ttH:284500:1440534:0:32617,ttH,ttH,False,126.6898643364909,True,TI,hadronic,0,train,0.00037751917033993426,0.0,4,4,0,2,110.88705444335938,94.40861511230469,308.4761085510254,signal_ttH_tH,0.0,0.00037751917033993426,1,0.00037751917033993426,0.0025466352765695635
ttH:284500:1441610:0:32623,ttH,ttH,False,125.19726031606159,True,TI,hadronic,0,train,-0.0003514554391146925,0.0,4,4,0,1,520.188720703125,78.5292739868164,727.0776557922363,signal_ttH_tH,0.0,-0.0003514554391146925,1,0.0003514554391146925,0.0023708168742419106
ttH:284500:1441525:0:32628,ttH,ttH,False,124.72914783013483,True,TI,hadronic,0,test,0.0003762845365557186,0.0,4,4,0,1,130.43685913085938,121.23775482177734,318.13122749328613,signal_ttH_tH,0.0,0.0003762845365557186,1,0.0003762845365557186,0.002538306793685643
ttH:284500:1441328:0:32630,ttH,ttH,False,124.6250586502889,True,TI,hadronic,0,validation,0.0003750713451614017,0.0,5,5,0,1,83.57826232910156,83.10352325439453,285.78360748291016,signal_ttH_tH,0.0,0.0003750713451614017,1,0.0003750713451614017,0.0025301229549703373
ttH:284500:1472120:0:32635,ttH,ttH,False,126.3753010923537,True,TI,hadronic,0,test,0.0003167173011568473,0.0,7,7,0,2,111.6402359008789,63.475582122802734,363.69640159606934,signal_ttH_tH,0.0,0.0003167173011568473,1,0.0003167173011568473,0.002136483429701516
ttH:284500:1472595:0:32637,ttH,ttH,False,124.1769581800104,True,TI,hadronic,0,train,0.0003210435152471806,0.0,7,7,0,1,133.61538696289062,89.24824523925781,404.9513053894043,signal_ttH_tH,0.0,0.0003210435152471806,1,0.0003210435152471806,0.00216566682032646
ttH:284500:1473329:0:32642,ttH,ttH,False,126.59409625019039,True,TI,hadronic,0,train,0.0003287391228636499,0.0,3,3,0,2,131.9399871826172,37.12913131713867,200.0553970336914,signal_ttH_tH,0.0,0.0003287391228636499,1,0.0003287391228636499,0.002217579166428226
ttH:284500:1473620:0:32644,ttH,ttH,False,125.2936484916586,True,TI,hadronic,0,test,0.00038282297824665225,0.0,4,4,0,1,74.84589385986328,67.58861541748047,202.00795555114746,signal_ttH_tH,0.0,0.00038282297824665225,1,0.00038282297824665225,0.002582413232701525
ttH:284500:1473631:0:32648,ttH,ttH,False,124.32338103740237,True,TI,hadronic,0,test,0.0004528721783334886,0.0,4,4,0,1,124.48629760742188,111.01801300048828,336.17758560180664,signal_ttH_tH,0.0,0.0004528721783334886,1,0.0004528721783334886,0.0030549449027515185
ttH:284500:1473727:0:32649,ttH,ttH,False,124.33806711872187,True,TI,hadronic,0,train,0.0003792522779160415,0.0,3,3,0,2,120.23253631591797,43.84900665283203,193.43932723999023,signal_ttH_tH,0.0,0.0003792522779160415,1,0.0003792522779160415,0.002558326319669257
ttH:284500:1473826:0:32651,ttH,ttH,False,125.08050376840869,True,TI,hadronic,0,test,0.0003588662243958336,0.0,4,4,0,2,135.50631713867188,47.09040832519531,257.9216537475586,signal_ttH_tH,0.0,0.0003588662243958336,1,0.0003588662243958336,0.0024208078911405833
ttH:284500:1473392:0:32654,ttH,ttH,False,124.87313186097796,True,TI,hadronic,0,test,0.00031733200177531864,0.0,6,6,0,2,119.47649383544922,85.24885559082031,380.8680305480957,signal_ttH_tH,0.0,0.00031733200177531864,1,0.00031733200177531864,0.0021406300225172365
ttH:284500:1479076:0:32662,ttH,ttH,False,126.54989011316663,True,TI,hadronic,0,train,0.0003533765874931505,0.0,4,4,0,3,70.96690368652344,70.42495727539062,238.60075187683105,signal_ttH_tH,0.0,0.0003533765874931505,1,0.0003533765874931505,0.0023837763862786113
ttH:284500:1479365:0:32665,ttH,ttH,False,123.08139390079646,True,TI,hadronic,0,train,0.000422015927182261,0.0,4,4,0,2,78.32547760009766,69.78062438964844,258.7513732910156,signal_ttH_tH,0.0,0.000422015927182261,1,0.000422015927182261,0.0028467975453242127
ttH:284500:1479596:0:32667,ttH,ttH,False,124.0918469518292,True,TI,hadronic,0,train,0.0003194925492371747,0.0,4,4,0,1,105.0811996459961,68.82176971435547,246.04250526428223,signal_ttH_tH,0.0,0.0003194925492371747,1,0.0003194925492371747,0.0021552044516200317
ttH:284500:1479361:0:32674,ttH,ttH,False,125.95536286344871,True,TI,hadronic,0,train,0.0003258464528280116,0.0,4,4,0,1,136.40280151367188,79.44857788085938,287.64245986938477,signal_ttH_tH,0.0,0.0003258464528280116,1,0.0003258464528280116,0.002198066049916556
ttH:284500:1479381:0:32680,ttH,ttH,False,124.83439424087311,True,TI,hadronic,0,test,0.00037278849453026633,0.0,3,3,0,2,97.24998474121094,94.84797668457031,262.77488708496094,signal_ttH_tH,0.0,0.00037278849453026633,1,0.00037278849453026633,0.0025147235040148966
ttH:284500:1480618:0:32687,ttH,ttH,False,125.65927958045215,True,TI,hadronic,0,train,0.00034406499322794096,0.0,3,3,0,1,92.7843017578125,59.04179763793945,184.6567497253418,signal_ttH_tH,0.0,0.00034406499322794096,1,0.00034406499322794096,0.002320963061022749
ttH:284500:1475004:0:32688,ttH,ttH,False,124.70288716466341,True,TI,hadronic,0,train,1.47023740711717e-05,0.0,3,3,0,1,128.25071716308594,70.12529754638672,223.80593299865723,signal_ttH_tH,0.0,1.47023740711717e-05,1,1.47023740711717e-05,9.917796869826116e-05
ttH:284500:1475442:0:32689,ttH,ttH,False,124.5009842615974,True,TI,hadronic,0,train,0.00027387372796782697,0.0,5,5,0,2,185.89111328125,165.6510772705078,479.1900062561035,signal_ttH_tH,0.0,0.00027387372796782697,1,0.00027387372796782697,0.0018474730603493992
ttH:284500:1476556:0:32702,ttH,ttH,False,125.19698347691734,True,TI,hadronic,0,validation,0.00019357586957917866,0.0,3,3,0,1,156.9750518798828,81.96505737304688,281.6423645019531,signal_ttH_tH,0.0,0.00019357586957917866,1,0.00019357586957917866,0.0013058069017238964
ttH:284500:1476691:0:32707,ttH,ttH,False,124.59018760755997,True,TI,hadronic,0,train,0.0003059201922645744,0.0,5,5,0,1,65.29222869873047,49.667762756347656,222.66460609436035,signal_ttH_tH,0.0,0.0003059201922645744,1,0.0003059201922645744,0.002063649251862901
ttH:284500:1472367:0:32714,ttH,ttH,False,124.88324282430075,True,TI,hadronic,0,train,0.00040682898480357514,0.0,3,3,0,1,114.02251434326172,74.52616882324219,227.89849090576172,signal_ttH_tH,0.0,0.00040682898480357514,1,0.00040682898480357514,0.002744350818791185
ttH:284500:1472087:0:32715,ttH,ttH,False,125.25420959755495,True,TI,hadronic,0,train,0.00022752399054369498,0.0,3,3,0,1,244.7559356689453,68.4604263305664,338.47655868530273,signal_ttH_tH,0.0,0.00022752399054369498,1,0.00022752399054369498,0.0015348111198239779
ttH:284500:1472836:0:32718,ttH,ttH,False,124.8805597231954,True,TI,hadronic,0,train,0.00039447587927284635,0.0,4,4,0,1,168.90150451660156,105.69366455078125,362.8445739746094,signal_ttH_tH,0.0,0.00039447587927284635,1,0.00039447587927284635,0.0026610203370797166
ttH:284500:1472198:0:32721,ttH,ttH,False,125.56684354554908,True,TI,hadronic,0,train,0.0003926210514631252,0.0,6,6,0,1,120.74597930908203,116.1465072631836,467.9970397949219,signal_ttH_tH,0.0,0.0003926210514631252,1,0.0003926210514631252,0.002648508204442996
ttH:284500:1472452:0:32723,ttH,ttH,False,124.64427345324545,True,TI,hadronic,0,test,0.0004165980682363907,0.0,4,4,0,1,101.93550872802734,98.53899383544922,324.8724479675293,signal_ttH_tH,0.0,0.0004165980682363907,1,0.0004165980682363907,0.0028102502338258123
ttH:284500:1472975:0:32727,ttH,ttH,False,123.88164268906424,True,TI,hadronic,0,test,0.00033884215041618917,0.0,6,6,0,2,104.40030670166016,99.8139419555664,456.4099235534668,signal_ttH_tH,0.0,0.00033884215041618917,1,0.00033884215041618917,0.002285731272034634
ttH:284500:1472227:0:32728,ttH,ttH,False,123.46501013345683,True,TI,hadronic,0,validation,0.00035177038594260215,0.0,5,5,0,1,171.83241271972656,112.90570831298828,433.47202491760254,signal_ttH_tH,0.0,0.00035177038594260215,1,0.00035177038594260215,0.0023729414145704886
ttH:284500:1472977:0:32735,ttH,ttH,False,126.42920507712526,True,TI,hadronic,0,train,0.00023213970281158835,0.0,4,4,0,1,193.25836181640625,120.86990356445312,373.75851821899414,signal_ttH_tH,0.0,0.00023213970281158835,1,0.00023213970281158835,0.0015659473815330927
ttH:284500:1477375:0:32741,ttH,ttH,False,125.50390787775547,True,TI,hadronic,0,train,0.0003861131406749833,0.0,4,4,0,1,113.30496978759766,71.2895736694336,280.0575065612793,signal_ttH_tH,0.0,0.0003861131406749833,1,0.0003861131406749833,0.002604607718078485
ttH:284500:1477930:0:32743,ttH,ttH,False,125.05868504048743,True,TI,hadronic,0,test,0.00021969233124425033,0.0,3,3,0,2,62.763648986816406,46.9702262878418,135.35896110534668,signal_ttH_tH,0.0,0.00021969233124425033,1,0.00021969233124425033,0.0014819810083674361
ttH:284500:1477288:0:32745,ttH,ttH,False,126.2122590881271,True,TI,hadronic,0,train,0.0003642496547858488,0.0,3,3,0,1,91.66699981689453,71.24508666992188,215.16606521606445,signal_ttH_tH,0.0,0.0003642496547858488,1,0.0003642496547858488,0.002457122957545885
ttH:284500:1477337:0:32749,ttH,ttH,False,125.14228055825119,True,TI,hadronic,0,train,0.0003062480522163025,0.0,4,4,0,1,91.67417907714844,43.64658737182617,209.79429626464844,signal_ttH_tH,0.0,0.0003062480522163025,1,0.0003062480522163025,0.002065860900394798
ttH:284500:1478224:0:32766,ttH,ttH,False,125.90908947903333,True,TI,hadronic,0,train,0.0003594605462656125,0.0,5,5,0,1,71.35411071777344,40.42078399658203,212.41003227233887,signal_ttH_tH,0.0,0.0003594605462656125,1,0.0003594605462656125,0.0024248170148040327
ttH:284500:1478672:0:32768,ttH,ttH,False,124.96775260296094,True,TI,hadronic,0,test,0.00033426745115435814,0.0,4,4,0,1,133.40806579589844,96.90755462646484,318.5515785217285,signal_ttH_tH,0.0,0.00033426745115435814,1,0.00033426745115435814,0.0022548716722177943
ttH:284500:1472339:0:32775,ttH,ttH,False,124.4616721710062,True,TI,hadronic,0,train,0.0003252540417545995,0.0,6,6,0,1,73.39161682128906,72.95269775390625,298.06774520874023,signal_ttH_tH,0.0,0.0003252540417545995,1,0.0003252540417545995,0.002194069815933462
ttH:284500:1472590:0:32777,ttH,ttH,False,126.83885607780559,True,TI,hadronic,0,train,0.00035929075327709604,0.0,5,5,0,1,115.37499237060547,96.86151885986328,340.2904396057129,signal_ttH_tH,0.0,0.00035929075327709604,1,0.00035929075327709604,0.0024236716403482645
ttH:284500:1472724:0:32785,ttH,ttH,False,124.4034153619113,True,TI,hadronic,0,train,0.00033544530818787645,0.0,3,3,0,2,54.9251823425293,50.001041412353516,139.72567749023438,signal_ttH_tH,0.0,0.00033544530818787645,1,0.00033544530818787645,0.0022628171555414953
ttH:284500:1472916:0:32786,ttH,ttH,False,124.60923947754033,True,TI,hadronic,0,validation,0.0003606892015967837,0.0,5,5,0,1,81.06777954101562,64.90767669677734,275.4926166534424,signal_ttH_tH,0.0,0.0003606892015967837,1,0.0003606892015967837,0.002433105168770594
ttH:284500:1472755:0:32789,ttH,ttH,False,124.93904363725356,True,TI,hadronic,0,train,0.00039770221051288175,0.0,4,4,0,1,103.78041076660156,60.98023986816406,240.31683349609375,signal_ttH_tH,0.0,0.00039770221051288175,1,0.00039770221051288175,0.002682784235698095
ttH:284500:1472165:0:32791,ttH,ttH,False,126.26995807710551,True,TI,hadronic,0,train,0.000403308656136602,0.0,4,4,0,2,57.7515754699707,50.69331359863281,173.1574001312256,signal_ttH_tH,0.0,0.000403308656136602,1,0.000403308656136602,0.0027206036984519437
ttH:284500:1472136:0:32797,ttH,ttH,False,124.39508757534844,True,TI,hadronic,0,train,0.00033540973837104714,0.0,6,6,0,2,136.2056427001953,78.39619445800781,394.69825744628906,signal_ttH_tH,0.0,0.00033540973837104714,1,0.00033540973837104714,0.002262577211831519
ttH:284500:1472955:0:32799,ttH,ttH,False,124.84214324719215,True,TI,hadronic,0,train,0.0,0.0,6,6,0,1,158.6315460205078,153.1804656982422,468.8835258483887,signal_ttH_tH,0.0,0.0,1,0.0,0.0
ttH:284500:1472460:0:32805,ttH,ttH,False,125.05930321830584,True,TI,hadronic,0,train,0.0003340441335779372,0.0,5,5,0,2,109.91970825195312,93.47553253173828,409.5231399536133,signal_ttH_tH,0.0,0.0003340441335779372,1,0.0003340441335779372,0.0022533652363526183
ttH:284500:1479805:0:32821,ttH,ttH,False,124.82798809643917,True,TI,hadronic,0,train,0.0003119556086310766,0.0,3,3,0,1,164.13267517089844,79.60918426513672,285.7427406311035,signal_ttH_tH,0.0,0.0003119556086310766,1,0.0003119556086310766,0.002104362427339209
ttH:284500:1479236:0:32823,ttH,ttH,False,123.97005974733875,True,TI,hadronic,0,train,0.0004820860576210729,0.0,3,3,0,1,266.9660339355469,92.41215515136719,438.4763488769531,signal_ttH_tH,0.0,0.0004820860576210729,1,0.0004820860576210729,0.003252013293986371
ttH:284500:1479400:0:32824,ttH,ttH,False,123.52983868913104,True,TI,hadronic,0,train,0.00031104704753879425,0.0,5,5,0,1,195.3708038330078,66.80901336669922,372.93098068237305,signal_ttH_tH,0.0,0.00031104704753879425,1,0.00031104704753879425,0.0020982335366488596
ttH:284500:1479251:0:32828,ttH,ttH,False,124.25369708690336,True,TI,hadronic,0,train,0.00034332340769916325,0.0,4,4,0,1,89.725830078125,52.737342834472656,216.68399810791016,signal_ttH_tH,0.0,0.00034332340769916325,1,0.00034332340769916325,0.0023159605392528526
ttH:284500:1479291:0:32829,ttH,ttH,False,124.05880690894521,True,TI,hadronic,0,train,0.0003594457284800526,0.0,5,5,0,1,103.71852111816406,102.83806610107422,324.0604248046875,signal_ttH_tH,0.0,0.0003594457284800526,1,0.0003594457284800526,0.0024247170583027683
ttH:284500:1475326:0:32838,ttH,ttH,False,125.61226482813858,True,TI,hadronic,0,validation,0.0003424846136003671,0.0,3,3,0,1,113.79495239257812,70.94078826904297,212.08218955993652,signal_ttH_tH,0.0,0.0003424846136003671,1,0.0003424846136003671,0.002310302276548341
ttH:284500:1475544:0:32843,ttH,ttH,False,123.87232868470844,True,TI,hadronic,0,train,0.00034910983846576005,0.0,3,3,0,1,142.0347900390625,31.209632873535156,199.5486545562744,signal_ttH_tH,0.0,0.00034910983846576005,1,0.00034910983846576005,0.002354994129791776
ttH:284500:1475068:0:32849,ttH,ttH,False,126.06782978652025,True,TI,hadronic,0,train,0.0,0.0,3,3,0,2,159.29299926757812,153.74932861328125,349.51156997680664,signal_ttH_tH,0.0,0.0,1,0.0,0.0
ttH:284500:1481060:0:32856,ttH,ttH,False,123.00613724348362,True,TI,hadronic,0,train,0.0003386927764558434,0.0,4,4,0,2,79.05708312988281,65.9133529663086,244.5501594543457,signal_ttH_tH,0.0,0.0003386927764558434,1,0.0003386927764558434,0.002284723638444862
ttH:284500:1481106:0:32858,ttH,ttH,False,126.02675790876195,True,TI,hadronic,0,train,0.00034751337641868233,0.0,4,4,0,1,52.456966400146484,34.82133102416992,147.2509708404541,signal_ttH_tH,0.0,0.00034751337641868233,1,0.00034751337641868233,0.002344224857960807
ttH:284500:1481861:0:32862,ttH,ttH,False,123.34449127567675,True,TI,hadronic,0,train,0.0003369236899620737,0.0,4,4,0,1,65.61720275878906,64.38827514648438,196.99008560180664,signal_ttH_tH,0.0,0.0003369236899620737,1,0.0003369236899620737,0.00227278989195914
ttH:284500:1481092:0:32865,ttH,ttH,False,123.97168166220766,True,TI,hadronic,0,train,0.00023267202642586696,0.0,5,5,0,1,171.46144104003906,155.56417846679688,515.8520088195801,signal_ttH_tH,0.0,0.00023267202642586696,1,0.00023267202642586696,0.001569538282873155
ttH:284500:1481130:0:32867,ttH,ttH,False,125.58413349327718,True,TI,hadronic,0,train,0.000348625660543839,0.0,6,6,0,1,136.09197998046875,128.03099060058594,554.8894538879395,signal_ttH_tH,0.0,0.000348625660543839,1,0.000348625660543839,0.0023517280053854572
ttH:284500:1481509:0:32868,ttH,ttH,False,123.56002077984489,True,TI,hadronic,0,train,0.0003235974697402274,0.0,3,3,0,1,182.05133056640625,48.771705627441406,268.2165298461914,signal_ttH_tH,0.0,0.0003235974697402274,1,0.0003235974697402274,0.0021828950596259103
ttH:284500:1481830:0:32874,ttH,ttH,False,124.27561381721672,True,TI,hadronic,0,train,0.0003543982637222951,0.0,3,3,0,1,218.92144775390625,28.247709274291992,273.18767738342285,signal_ttH_tH,0.0,0.0003543982637222951,1,0.0003543982637222951,0.002390668319008887
ttH:284500:1478200:0:32882,ttH,ttH,False,124.27638405752289,True,TI,hadronic,0,validation,0.00037863602365843156,0.0,6,6,0,1,55.01354217529297,52.528968811035156,228.74478721618652,signal_ttH_tH,0.0,0.00037863602365843156,1,0.00037863602365843156,0.002554169246452677
ttH:284500:1478513:0:32886,ttH,ttH,False,123.00719925774479,True,TI,hadronic,0,train,0.0003483354360051484,0.0,6,6,0,2,118.08673858642578,83.66510009765625,414.3960475921631,signal_ttH_tH,0.0,0.0003483354360051484,1,0.0003483354360051484,0.0023497702344789095
ttH:284500:1478907:0:32887,ttH,ttH,False,123.55721196861008,True,TI,hadronic,0,train,0.0003426904994511181,0.0,3,3,0,1,98.42875671386719,55.23686218261719,205.05377960205078,signal_ttH_tH,0.0,0.0003426904994511181,1,0.0003426904994511181,0.0023116911230273074
ttH:284500:1478832:0:32889,ttH,ttH,False,125.79223094161837,True,TI,hadronic,0,train,0.0003357391480517074,0.0,5,5,0,1,170.57894897460938,148.65538024902344,419.7615089416504,signal_ttH_tH,0.0,0.0003357391480517074,1,0.0003357391480517074,0.0022647993143871522
ttH:284500:1478299:0:32895,ttH,ttH,False,125.19371763302898,True,TI,hadronic,0,test,0.00033110013883517846,0.0,5,5,0,1,152.48751831054688,124.87105560302734,436.4057731628418,signal_ttH_tH,0.0,0.00033110013883517846,1,0.00033110013883517846,0.002233505898191873
ttH:284500:1478466:0:32899,ttH,ttH,False,124.84914615463053,True,TI,hadronic,0,test,0.00033463207020090685,0.0,4,4,0,2,239.79611206054688,66.63855743408203,405.5053939819336,signal_ttH_tH,0.0,0.00033463207020090685,1,0.00033463207020090685,0.0022573312869854736
ttH:284500:1478380:0:32900,ttH,ttH,False,124.2713808287143,True,TI,hadronic,0,train,0.0003956767497829562,0.0,7,7,0,1,112.6111831665039,77.4335708618164,413.17970085144043,signal_ttH_tH,0.0,0.0003956767497829562,1,0.0003956767497829562,0.002669121062669053
ttH:284500:1478857:0:32908,ttH,ttH,False,126.50085120494515,True,TI,hadronic,0,test,0.0003239484194013469,0.0,6,6,0,2,97.55249786376953,53.14937210083008,268.1862907409668,signal_ttH_tH,0.0,0.0003239484194013469,1,0.0003239484194013469,0.002185262464667891
ttH:284500:1476685:0:32924,ttH,ttH,False,124.32646565671448,True,TI,hadronic,0,validation,0.0003806959978857997,0.0,6,6,0,2,44.33330535888672,42.7981071472168,216.08301734924316,signal_ttH_tH,0.0,0.0003806959978857997,1,0.0003806959978857997,0.002568065237566231
ttH:284500:1476516:0:32932,ttH,ttH,False,125.19175508334929,True,TI,hadronic,0,train,0.00034663735670181924,0.0,4,4,0,1,102.14615631103516,91.6634521484375,273.25360679626465,signal_ttH_tH,0.0,0.00034663735670181924,1,0.00034663735670181924,0.002338315481989448
ttH:284500:1476130:0:32936,ttH,ttH,False,124.7541788517802,True,TI,hadronic,0,validation,0.00033996836689500375,0.0,4,4,0,1,56.59152603149414,38.125221252441406,157.45972061157227,signal_ttH_tH,0.0,0.00033996836689500375,1,0.00033996836689500375,0.002293328403092696
ttH:284500:1476797:0:32941,ttH,ttH,False,125.9030847432473,True,TI,hadronic,0,test,0.00034997421758019276,0.0,6,6,0,2,150.41696166992188,135.83053588867188,560.792688369751,signal_ttH_tH,0.0,0.00034997421758019276,1,0.00034997421758019276,0.0023608249816215307
ttH:284500:1476326:0:32943,ttH,ttH,False,125.5548569656642,True,TI,hadronic,0,validation,0.00034849625074546747,0.0,4,4,0,1,118.32178497314453,70.52635955810547,255.08079147338867,signal_ttH_tH,0.0,0.00034849625074546747,1,0.00034849625074546747,0.0023508550442657085
ttH:284500:1472793:0:32953,ttH,ttH,False,123.98591203301957,True,TI,hadronic,0,train,0.00033216280496849057,0.0,5,5,0,1,159.47647094726562,80.42076110839844,344.8969078063965,signal_ttH_tH,0.0,0.00033216280496849057,1,0.00033216280496849057,0.0022406743369757145
