event_id,sample,process,process_role,m_gammagamma,n_electrons,n_muons,n_leptons,n_jets,n_jets_central,n_jets_forward,n_bjets,n_bjets_central,ht_jets,lead_jet_pt,sublead_jet_pt,met,pt_gg,delta_r_gg,photon_ti,partition,bdt_score,category,significance_model_weight_36fb
ttH|346601|284500|717779,ttH,ttH,signal_top,126.37427178259102,0,0,0,5,5,0,2,2,418.5412368774414,165.80213928222656,96.00804138183594,42.334327697753906,72.91078992304573,2.1597681890337874,False,val,0.8189808584079769,ttH_had_BDT2,0.0
ttH|346601|284500|717302,ttH,ttH,signal_top,114.731429505577,0,0,0,4,4,0,2,2,408.60897064208984,149.3064727783203,122.57914733886719,24.413803100585938,54.983907347563495,2.4088418845463617,True,val,0.7892315353259304,ttH_had_BDT2,0.0
ttH|346601|284500|717072,ttH,ttH,signal_top,147.83615874726112,0,0,0,5,5,0,1,1,391.35155487060547,159.47222900390625,92.1756820678711,15.1906156539917,95.2750927504131,2.0246903880079885,False,val,0.765080848281103,ttH_had_BDT2,0.0
ttH|346601|284500|717742,ttH,ttH,signal_top,123.82909809872838,0,0,0,5,5,0,2,2,486.981237411499,233.61953735351562,120.54430389404297,165.98056030273438,49.87382302681792,2.8149324621997804,False,val,0.8919764075300587,ttH_had_BDT1,0.0
ttH|346601|284500|717907,ttH,ttH,signal_top,122.15694696706008,0,0,0,4,4,0,1,1,283.86003494262695,113.26437377929688,84.53706359863281,78.89363098144531,87.28060584403568,2.4122918476225332,False,train,0.6256614224113207,ttH_had_BDT3,0.0
ttH|346601|284500|717431,ttH,ttH,signal_top,126.36944534803331,0,0,0,4,4,0,1,1,292.66321182250977,86.97100067138672,85.47177124023438,86.07728576660156,95.3621572393603,2.2711120244820484,True,test,0.6979898462546541,ttH_had_BDT3,-0.0010117969381038935
ttH|346601|284500|717928,ttH,ttH,signal_top,123.69697392937685,0,0,0,3,3,0,2,2,226.49146270751953,86.47899627685547,74.0293960571289,62.66359329223633,106.33081653287822,2.036147567988292,False,train,0.7269551769980774,ttH_had_BDT3,0.0
ttH|346601|284500|718197,ttH,ttH,signal_top,122.98488349128152,0,0,0,5,5,0,2,2,271.9750747680664,93.11162567138672,56.44095230102539,11.577731132507324,98.50133790298497,2.222054652163528,True,train,0.8201350245525992,ttH_had_BDT2,0.0
ttH|346601|284500|718142,ttH,ttH,signal_top,123.63205918040434,0,0,0,7,7,0,1,1,526.1863441467285,119.17378234863281,96.869140625,49.148399353027344,107.55027666528503,1.7099122359892602,True,test,0.781543069730921,ttH_had_BDT2,0.0010983721810443664
ttH|346601|284500|713111,ttH,ttH,signal_top,123.30664323049402,0,0,0,5,5,0,2,2,280.18371200561523,70.01372528076172,66.60755920410156,60.3745002746582,110.52525486623816,1.8046673688768087,False,val,0.8798139207558182,ttH_had_BDT2,0.0
ttH|346601|284500|713158,ttH,ttH,signal_top,124.48085470621261,0,0,0,6,6,0,1,1,265.4796485900879,58.977996826171875,55.51362991333008,27.902299880981445,47.80051761547987,2.74737653326526,False,test,0.6090202933625711,ttH_had_BDT3,0.0
ttH|346601|284500|713106,ttH,ttH,signal_top,122.56163406429575,0,0,0,4,4,0,1,1,317.0668659210205,121.77808380126953,103.3443832397461,36.31120681762695,99.48837283747564,2.0049177976758688,True,train,0.588644028166258,ttH_had_BDT3,0.0
ttH|346601|284500|713286,ttH,ttH,signal_top,126.17501238040859,0,0,0,4,4,0,2,2,244.8623924255371,88.83907318115234,80.82362365722656,8.140090942382812,40.22802860878014,2.587201961954358,False,test,0.5388638103839842,ttH_had_BDT3,0.0
ttH|346601|284500|713805,ttH,ttH,signal_top,126.79643781823614,0,0,0,4,4,0,1,1,286.59344482421875,88.5345687866211,81.54008483886719,8.809141159057617,20.27858062250005,2.8787402615450777,False,train,0.31480738466299835,tH_had_4j1b,0.0
ttH|346601|284500|713347,ttH,ttH,signal_top,124.8863734131112,0,0,0,4,4,0,1,1,325.18861389160156,147.35714721679688,90.60089874267578,36.71761703491211,223.61012295247505,1.133547384007694,False,val,0.6914262204153993,ttH_had_BDT3,0.0
ttH|346601|284500|713823,ttH,ttH,signal_top,128.9105076007427,0,0,0,3,3,0,1,1,148.80962371826172,63.9314079284668,55.01857376098633,16.554054260253906,50.72632014262982,2.566732155036829,False,train,0.11216410068704895,unassigned,0.0
ttH|346601|284500|713748,ttH,ttH,signal_top,123.5973763187868,0,0,0,6,6,0,1,1,356.20404624938965,104.31836700439453,72.33370971679688,240.19561767578125,184.27582745893795,1.2769586495461926,True,train,0.9558704298541398,ttH_had_BDT1,-0.0011041868153959485
ttH|346601|284500|713872,ttH,ttH,signal_top,128.20758334609906,0,0,0,3,3,0,1,1,355.2445297241211,140.12350463867188,135.59234619140625,59.16795349121094,58.35002901293671,2.780071756354903,True,train,0.25394239060269674,unassigned,0.0
ttH|346601|284500|713444,ttH,ttH,signal_top,125.19549457526841,0,0,0,6,6,0,2,2,507.0893363952637,150.63438415527344,108.417724609375,54.30604934692383,24.699341557474455,3.169763785348476,True,val,0.8426670090487582,ttH_had_BDT2,0.001049110590469629
ttH|346601|284500|713740,ttH,ttH,signal_top,128.70495959327215,0,0,0,3,3,0,1,1,304.595645904541,176.76589965820312,95.07788848876953,35.314544677734375,168.66001635431456,1.3147503925623507,False,train,0.4714595286134595,ttH_had_BDT3,0.0
ttH|346601|284500|714356,ttH,ttH,signal_top,125.93010268401302,0,0,0,4,4,0,2,2,246.50692749023438,140.6651611328125,41.121307373046875,29.02994155883789,51.087296207275024,2.8842234349740017,False,test,0.5921855459929369,ttH_had_BDT3,0.0
ttH|346601|284500|718269,ttH,ttH,signal_top,120.54474984800915,0,0,0,4,4,0,1,1,213.05021858215332,108.38031005859375,38.655391693115234,11.457975387573242,125.59756679218644,1.6973156493467665,False,test,0.5478737285391532,ttH_had_BDT3,0.0
ttH|346601|284500|718741,ttH,ttH,signal_top,123.18131132191547,0,0,0,3,3,0,1,1,149.77786254882812,87.80393981933594,35.121768951416016,97.99115753173828,173.17948331324422,1.3365973016991486,True,train,0.8496120952887599,ttH_had_BDT2,0.0007004125698502736
ttH|346601|284500|718526,ttH,ttH,signal_top,125.38062812420041,0,0,0,3,3,0,2,2,145.35325241088867,70.99299621582031,46.848575592041016,32.186126708984375,249.44189330720738,1.2257426856288172,False,train,0.8112289894483906,ttH_had_BDT2,0.0
ttH|346601|284500|719095,ttH,ttH,signal_top,132.70438013993166,0,0,0,7,7,0,1,1,421.75733184814453,121.47220611572266,80.29830932617188,26.295875549316406,270.04002555250986,1.3516893507220382,False,train,0.9325051818682578,ttH_had_BDT1,0.0
ttH|346601|284500|719366,ttH,ttH,signal_top,123.67936204766796,0,0,0,5,5,0,1,1,312.2181816101074,91.93992614746094,85.73097229003906,10.224356651306152,61.29436993792086,2.3780867726134685,False,val,0.6074003348666481,ttH_had_BDT3,0.0
ttH|346601|284500|719601,ttH,ttH,signal_top,123.99547705507813,0,0,0,5,5,0,1,1,308.19384574890137,142.13487243652344,51.16532897949219,51.289451599121094,73.67574880529976,2.077913897083869,True,val,0.6533738925866389,ttH_had_BDT3,0.0007675848132610957
ttH|346601|284500|719040,ttH,ttH,signal_top,125.35007009294509,0,0,0,5,5,0,1,1,196.52745056152344,49.73835754394531,43.278221130371094,17.2647762298584,15.46172468755675,3.1541405850095465,False,train,0.26400220858310175,unassigned,0.0
ttH|346601|284500|719017,ttH,ttH,signal_top,125.46852283431448,0,0,0,5,5,0,1,1,430.47089767456055,242.83468627929688,70.88444519042969,23.15995979309082,236.9571590634299,0.9832985984122042,True,train,0.8661248486053904,ttH_had_BDT2,-0.00020024800130423126
ttH|346601|284500|719373,ttH,ttH,signal_top,124.55131211204888,0,0,0,5,5,0,1,1,470.48875427246094,109.40452575683594,105.11184692382812,36.3670539855957,21.145195308780078,2.8311088613854754,False,train,0.6794087903153241,ttH_had_BDT3,0.0
ttH|346601|284500|719565,ttH,ttH,signal_top,123.22646963750395,0,0,0,4,4,0,1,1,320.08317947387695,146.2943878173828,80.58625030517578,54.482322692871094,5.9796119315065726,3.6126981072731423,False,val,0.3897248483556516,ttH_had_BDT3,0.0
ttH|346601|284500|719289,ttH,ttH,signal_top,126.09295085193446,0,0,0,3,3,0,1,1,180.36434173583984,79.14977264404297,65.1759262084961,11.74194622039795,279.9703410371105,1.1111053828934372,True,train,0.7402822843048781,ttH_had_BDT2,-0.0009756371417371638
ttH|346601|284500|719610,ttH,ttH,signal_top,127.80158810615873,0,0,0,4,4,0,1,1,213.20762634277344,85.03492736816406,59.665443420410156,43.94768142700195,85.96706727276718,2.9649587080426425,False,train,0.45783253718368255,ttH_had_BDT3,0.0
ttH|346601|284500|719637,ttH,ttH,signal_top,123.5904103184149,0,0,0,5,5,0,1,1,325.78333854675293,185.04550170898438,43.7784423828125,27.65146827697754,114.96873206635027,1.866093892753119,True,val,0.6887346178027067,ttH_had_BDT3,0.001075076179488971
ttH|346601|284500|719740,ttH,ttH,signal_top,124.76713795181963,0,0,0,3,3,0,1,1,223.73652267456055,147.84408569335938,42.91325378417969,274.0589599609375,225.69203313954202,1.2937765450090688,True,train,0.9283629092086767,ttH_had_BDT1,0.0009317082822626813
ttH|346601|284500|719987,ttH,ttH,signal_top,125.44150613139827,0,0,0,3,3,0,1,1,169.75019454956055,89.1174545288086,49.970821380615234,39.962379455566406,193.25689450127652,1.217638007842484,True,test,0.6839142473650568,ttH_had_BDT3,0.0006233209679741044
ttH|346601|284500|719273,ttH,ttH,signal_top,122.57603720031719,0,0,0,5,5,0,1,1,219.33301162719727,53.83448028564453,52.57384490966797,18.359390258789062,19.188005173198686,3.0780100955943985,False,train,0.32999743956741223,unassigned,0.0
ttH|346601|284500|719151,ttH,ttH,signal_top,125.87341116113446,0,0,0,5,5,0,2,2,447.51721954345703,179.13380432128906,136.5119171142578,21.97755241394043,25.06450350094078,2.8747463358740455,True,train,0.8461151144833672,ttH_had_BDT2,0.0009896897998659356
ttH|346601|284500|719451,ttH,ttH,signal_top,123.21559449007475,0,0,0,3,3,0,1,1,270.08105087280273,155.72796630859375,61.72926330566406,60.62599563598633,63.70834239496839,2.346049537657574,True,val,0.345395610111764,unassigned,0.0009112961615457007
ttH|346601|284500|719716,ttH,ttH,signal_top,127.60003077057664,0,0,0,6,6,0,1,1,336.6083564758301,135.77523803710938,52.75281524658203,5.5189666748046875,50.26036234266489,2.677948907481936,True,train,0.7212040914859656,ttH_had_BDT3,0.0
ttH|346601|284500|719887,ttH,ttH,signal_top,115.4449270008723,0,0,0,4,4,0,3,3,381.67589950561523,167.15866088867188,98.0822982788086,82.06059265136719,105.56275678515925,1.7843033703688314,False,train,0.8415593160458446,ttH_had_BDT2,0.0
ttH|346601|284500|719548,ttH,ttH,signal_top,124.14580539818841,0,0,0,5,5,0,1,1,213.8670711517334,72.17030334472656,46.20931625366211,98.43473815917969,50.19318480451576,2.4848047228895327,True,val,0.5295900776845319,ttH_had_BDT3,0.000942931892163734
ttH|346601|284500|716555,ttH,ttH,signal_top,125.76567072601458,0,0,0,5,5,0,1,1,472.54634284973145,157.6717529296875,117.06504821777344,185.5127716064453,239.3531169193543,1.1078170942314076,False,val,0.9428603993113492,ttH_had_BDT1,0.0
ttH|346601|284500|716965,ttH,ttH,signal_top,125.38898434118002,0,0,0,4,4,0,1,1,292.1929473876953,122.69793701171875,78.87738800048828,18.913999557495117,136.859246468595,1.650794472469978,True,train,0.7538144878721963,ttH_had_BDT2,1.810509132688969e-06
ttH|346601|284500|716314,ttH,ttH,signal_top,126.03042619307782,0,0,0,5,5,0,1,1,314.0468807220459,120.95414733886719,73.4256591796875,29.93189239501953,125.25376846644323,1.735855726565236,False,train,0.7341588320931476,ttH_had_BDT2,0.0
ttH|346601|284500|716341,ttH,ttH,signal_top,125.29108986559352,0,0,0,3,3,0,1,1,290.1027374267578,110.41586303710938,101.9825668334961,101.14321899414062,163.16880793785143,1.3345732176571146,True,train,0.8646789514443335,ttH_had_BDT2,0.0009104308031161934
ttH|346601|284500|716487,ttH,ttH,signal_top,124.47623543197379,0,0,0,5,5,0,1,1,199.0337619781494,51.635135650634766,47.560001373291016,39.85380172729492,123.90556282932118,1.8829321796783243,True,val,0.6334679337584872,ttH_had_BDT3,0.0008160286981858801
ttH|346601|284500|716794,ttH,ttH,signal_top,125.72445172616477,0,0,0,3,3,0,2,2,333.448673248291,189.89801025390625,90.31507873535156,23.962364196777344,242.18054110235425,0.9961676610617236,False,test,0.6712735941288107,ttH_had_BDT3,0.0
ttH|346601|284500|716168,ttH,ttH,signal_top,125.64841390278048,0,0,0,4,4,0,2,2,271.7913284301758,98.62075805664062,85.72828674316406,28.870689392089844,49.70260296982936,2.447977713933042,False,train,0.6843721042161165,ttH_had_BDT3,0.0
ttH|346601|284500|716030,ttH,ttH,signal_top,129.4673615216811,0,0,0,3,3,0,1,1,151.47850227355957,90.2818374633789,34.400142669677734,64.064208984375,179.79025852732335,1.547614240197288,False,test,0.7811991779621311,ttH_had_BDT2,0.0
ttH|346601|284500|716653,ttH,ttH,signal_top,122.34791620079498,0,0,0,5,5,0,1,1,186.0294132232666,72.95327758789062,33.86659622192383,18.160268783569336,48.42792019189176,2.6482192367550783,True,train,0.2420978709781467,unassigned,0.0
ttH|346601|284500|716900,ttH,ttH,signal_top,123.44344243441117,0,0,0,5,5,0,2,2,467.1036853790283,147.6885986328125,108.15313720703125,24.6276912689209,41.14000603273879,2.515419069193114,True,train,0.8466212612816647,ttH_had_BDT2,0.0011274807851212542
ttH|346601|284500|716698,ttH,ttH,signal_top,126.05375075390312,0,0,0,3,3,0,1,1,161.26365852355957,76.36470794677734,58.62942886352539,113.93817901611328,128.131868732411,1.8824466621531228,True,test,0.8271751454379548,ttH_had_BDT2,0.0009254142449337858
ttH|346601|284500|716494,ttH,ttH,signal_top,125.85448389994677,0,0,0,3,3,0,1,1,181.2318820953369,80.22037506103516,70.44316101074219,22.896942138671875,135.63759025253214,1.5596231514703638,True,test,0.47364100626136085,ttH_had_BDT3,0.0008864389133154331
ttH|346601|284500|716292,ttH,ttH,signal_top,126.9760561589576,0,0,0,3,3,0,1,1,140.46522521972656,54.54924774169922,50.91431427001953,55.95436477661133,75.17436618782106,2.6054922778279854,False,train,0.18699415177927145,unassigned,0.0
ttH|346601|284500|711825,ttH,ttH,signal_top,125.41133134828897,0,0,0,3,3,0,1,1,433.517276763916,227.0711669921875,175.998291015625,30.05763053894043,152.83683202040808,1.7693141206293068,True,test,0.25424212602266855,unassigned,0.0005939853883267499
ttH|346601|284500|711494,ttH,ttH,signal_top,124.34252049368743,0,0,0,4,4,0,2,2,174.32697677612305,65.43563842773438,47.054359436035156,4.055939674377441,63.24356826873518,2.8118543460639955,True,val,0.34672736711043356,unassigned,-0.0012098042551473725
ttH|346601|284500|711654,ttH,ttH,signal_top,126.71400616249133,0,0,0,3,3,0,2,2,296.8561592102051,162.44973754882812,77.6549072265625,44.60550308227539,107.32040874553093,1.8821307501434603,True,train,0.6526597883477919,ttH_had_BDT3,0.0009141262871433596
ttH|346601|284500|711907,ttH,ttH,signal_top,125.66776003779786,0,0,0,3,3,0,1,1,188.78267669677734,80.09803771972656,78.26351928710938,58.916908264160156,80.02211484788411,2.247348419760965,False,train,0.3131962546345281,unassigned,0.0
ttH|346601|284500|711411,ttH,ttH,signal_top,123.93312514661457,0,0,0,3,3,0,1,1,345.48512268066406,174.97445678710938,106.83628845214844,23.99546241760254,182.68848859172732,1.447131663347106,True,train,0.36964809814911315,ttH_had_BDT3,0.0009235690246286318
ttH|346601|284500|711624,ttH,ttH,signal_top,125.63144916784628,0,0,0,3,3,0,1,1,120.0040340423584,61.63309097290039,31.811737060546875,11.390591621398926,110.7734679644827,1.8719070773088946,False,train,0.1711112866643403,unassigned,0.0
ttH|346601|284500|711721,ttH,ttH,signal_top,124.45472473464714,0,0,0,3,3,0,2,2,164.3549747467041,98.18633270263672,34.97826385498047,15.088597297668457,39.14708847735995,3.0673539206147464,False,train,0.2367661116884605,unassigned,0.0
ttH|346601|284500|711679,ttH,ttH,signal_top,125.31498807051406,0,0,0,4,4,0,1,1,239.4962978363037,135.68727111816406,44.431392669677734,75.72477722167969,87.35993235032593,2.0696032204449333,False,train,0.6096570261430492,ttH_had_BDT3,0.0
ttH|346601|284500|711927,ttH,ttH,signal_top,123.36593498886795,0,0,0,5,5,0,2,2,511.51993560791016,195.69522094726562,128.03594970703125,48.21837615966797,72.88163453393248,2.971374812301859,False,test,0.7534170994956194,ttH_had_BDT2,0.0
ttH|346601|284500|712669,ttH,ttH,signal_top,126.13016710777595,0,0,0,5,5,0,1,1,219.8702049255371,72.14281463623047,49.92809295654297,70.60470581054688,48.388248277386,3.110289565468712,True,val,0.4369604043033034,ttH_had_BDT3,-0.0013159117552801248
ttH|346601|284500|712820,ttH,ttH,signal_top,123.51499744690084,0,0,0,4,4,0,2,2,542.2028274536133,232.5150146484375,143.90721130371094,36.53314208984375,93.77017077085728,2.1747128188561877,False,val,0.7003797985450892,ttH_had_BDT3,0.0
ttH|346601|284500|712763,ttH,ttH,signal_top,125.09608732012016,0,0,0,4,4,0,1,1,233.7511978149414,106.70269012451172,55.03044891357422,73.15764617919922,207.39469567674047,1.1212078716350669,False,train,0.8619843141224093,ttH_had_BDT2,0.0
ttH|346601|284500|712651,ttH,ttH,signal_top,126.06943276401492,0,0,0,3,3,0,1,1,277.0295295715332,144.03997802734375,98.50531768798828,19.43392562866211,135.80906708330446,1.7208830289335997,True,train,0.47750851212977047,ttH_had_BDT3,0.0009494215783943113
ttH|346601|284500|712227,ttH,ttH,signal_top,126.04802746741993,0,0,0,4,4,0,1,1,208.75153350830078,101.2806167602539,37.86854934692383,164.3812255859375,17.296736359275112,3.139817212981443,False,train,0.7157340609713208,ttH_had_BDT3,0.0
ttH|346601|284500|712048,ttH,ttH,signal_top,124.67698255808136,0,0,0,4,4,0,1,1,433.60131072998047,318.57281494140625,51.784793853759766,72.0241928100586,218.0059919105872,1.1131793938813042,True,test,0.7811382813511782,ttH_had_BDT2,-0.0008792944465603438
ttH|346601|284500|712150,ttH,ttH,signal_top,126.22762403380457,0,0,0,6,6,0,2,2,556.7405700683594,200.33274841308594,131.52310180664062,32.99578857421875,165.31115361356393,1.7379746314240232,False,train,0.9410720921000508,ttH_had_BDT1,0.0
ttH|346601|284500|712321,ttH,ttH,signal_top,132.29701252161775,0,0,0,4,4,0,1,1,175.0534839630127,58.88812255859375,56.89967346191406,35.203128814697266,47.545107079841785,3.1321619037893114,True,train,0.2586784756164636,tH_had_4j1b,0.0
ttH|346601|284500|712578,ttH,ttH,signal_top,125.5953609659904,0,0,0,5,5,0,2,2,302.90181159973145,129.23191833496094,64.10167694091797,60.68875503540039,54.429777481772085,2.627206257700811,True,test,0.8086648604979305,ttH_had_BDT2,0.001091318707190146
ttH|346601|284500|712871,ttH,ttH,signal_top,119.47119368255291,0,0,0,5,5,0,1,1,349.8582992553711,141.87083435058594,85.4618148803711,62.85235595703125,137.04746511842788,1.6928520180272415,False,train,0.8494083621471842,ttH_had_BDT2,0.0
ttH|346601|284500|712933,ttH,ttH,signal_top,121.23454402807685,0,0,0,3,3,0,1,1,150.3891830444336,82.27289581298828,41.810272216796875,60.088558197021484,63.422037287046095,3.0847427451704608,False,train,0.2602746237384018,unassigned,0.0
ttH|346601|284500|718685,ttH,ttH,signal_top,125.37612047388563,0,0,0,7,7,0,1,1,387.6120147705078,131.7812042236328,75.5523452758789,58.442604064941406,44.50719862918267,2.4658625662831923,False,train,0.7395939398212737,ttH_had_BDT2,0.0
ttH|346601|284500|718213,ttH,ttH,signal_top,124.31790114910805,0,0,0,3,3,0,1,1,179.0221710205078,78.73591613769531,53.439571380615234,142.23350524902344,98.39766523475586,1.8031612078023376,True,val,0.8557212243805088,ttH_had_BDT2,0.0009580191916271972
ttH|346601|284500|718636,ttH,ttH,signal_top,127.02843797495197,0,0,0,3,3,0,2,2,147.60506439208984,80.38250732421875,39.00053787231445,67.45954895019531,66.80209791664235,2.2599173084804876,False,train,0.46941583039391477,ttH_had_BDT3,0.0
ttH|346601|284500|718775,ttH,ttH,signal_top,125.51096829408269,0,0,0,5,5,0,1,1,566.3647270202637,180.78204345703125,135.4989776611328,32.17865753173828,90.4690138494815,2.1333826616868152,True,train,0.5429264131230498,ttH_had_BDT3,0.0009076527378334713
ttH|346601|284500|718927,ttH,ttH,signal_top,124.86336869300469,0,0,0,4,4,0,2,2,266.9505310058594,145.52391052246094,50.50201416015625,36.10820007324219,68.3659542969836,2.5993779177543224,True,train,0.7336089730939485,ttH_had_BDT2,0.0010387646098963656
ttH|346601|284500|718872,ttH,ttH,signal_top,132.02903889378186,0,0,0,3,3,0,2,2,294.1673126220703,114.72911834716797,98.67814636230469,60.26649856567383,110.2416727416869,1.755233491983323,False,test,0.7233286199649648,ttH_had_BDT3,0.0
ttH|346601|284500|718001,ttH,ttH,signal_top,124.7937774112616,0,0,0,3,3,0,1,1,185.77667617797852,101.54888153076172,49.23159408569336,200.69219970703125,41.50735484360616,2.8549428993462485,False,train,0.7581195189949755,ttH_had_BDT2,0.0
ttH|346601|284500|718066,ttH,ttH,signal_top,123.94063926782545,0,0,0,5,5,0,1,1,297.759578704834,112.60363006591797,64.0338134765625,26.62586784362793,36.019535103321964,2.645297623398976,True,train,0.6215672732218769,ttH_had_BDT3,0.00021382175121937606
ttH|346601|284500|718060,ttH,ttH,signal_top,128.6932848147635,0,0,0,5,5,0,1,1,200.80247497558594,69.27922821044922,37.8980712890625,32.910438537597656,94.23761930390944,2.1640245454691867,False,val,0.4697233661792285,ttH_had_BDT3,0.0
ttH|346601|284500|718983,ttH,ttH,signal_top,123.90310004981743,0,0,0,4,4,0,1,1,163.21840286254883,60.01130294799805,45.63223648071289,75.49244689941406,120.26161916952599,1.7024782879938765,True,train,0.644370826590743,ttH_had_BDT3,0.0007616939616035211
ttH|346601|284500|718048,ttH,ttH,signal_top,126.79838227295728,0,0,0,7,7,0,1,1,410.2065372467041,82.11834716796875,79.3434829711914,52.488800048828125,96.05033217301364,1.9015032510740855,True,val,0.841429339266281,ttH_had_BDT2,0.0008836399940904287
ttH|346601|284500|718524,ttH,ttH,signal_top,124.98024549802821,0,0,0,5,5,0,1,1,281.78775215148926,98.67577362060547,68.74520111083984,21.9995174407959,92.40782320410177,1.98817400264815,False,test,0.7318130994773016,ttH_had_BDT2,0.0
ttH|346601|284500|718862,ttH,ttH,signal_top,126.5825347121954,0,0,0,4,4,0,3,3,212.62009048461914,81.43666076660156,58.908058166503906,47.705772399902344,99.17654779267053,2.3042452951679024,False,train,0.7775882666608341,ttH_had_BDT2,0.0
ttH|346601|284500|712081,ttH,ttH,signal_top,124.32051330636882,0,0,0,4,4,0,1,1,290.8150405883789,106.88434600830078,77.74959564208984,56.801387786865234,63.35208726002658,2.333581991395845,True,val,0.5506968533092007,ttH_had_BDT3,0.0009476112323198532
ttH|346601|284500|712518,ttH,ttH,signal_top,127.29836976949832,0,0,0,4,4,0,1,1,198.66009902954102,71.70840454101562,51.6534309387207,38.510929107666016,97.70229383435102,2.404484255635186,False,test,0.4421331069495628,ttH_had_BDT3,0.0
ttH|346601|284500|712862,ttH,ttH,signal_top,122.3531545882257,0,0,0,8,8,0,1,1,482.2597999572754,113.64873504638672,113.38247680664062,38.68366241455078,77.20988514114757,2.102868554366745,True,train,0.7885110106945848,ttH_had_BDT2,0.0
ttH|346601|284500|712510,ttH,ttH,signal_top,127.12279697287482,0,0,0,4,4,0,2,2,358.3928756713867,142.97471618652344,102.89575958251953,100.60602569580078,295.9431008734698,1.1199581542903485,False,train,0.9575912168032229,ttH_had_BDT1,0.0
ttH|346601|284500|712008,ttH,ttH,signal_top,124.19959743996053,0,0,0,3,3,0,1,1,249.40748596191406,156.19923400878906,47.86669158935547,104.93138122558594,93.55838676539852,2.149220517845992,False,train,0.7729709266402693,ttH_had_BDT2,0.0
ttH|346601|284500|712300,ttH,ttH,signal_top,124.86203985480901,0,0,0,3,3,0,1,1,241.29640197753906,147.79849243164062,58.67854309082031,55.73234558105469,229.79253893879059,1.0677593378555825,True,train,0.7474580249952136,ttH_had_BDT2,0.0008989879035623954
ttH|346601|284500|712843,ttH,ttH,signal_top,124.4943272798172,0,0,0,7,7,0,2,2,357.44912338256836,91.8600082397461,64.71211242675781,20.639625549316406,75.68219030334095,2.468069214581457,True,val,0.8836507897068951,ttH_had_BDT1,0.0009131783592213977
ttH|346601|284500|712954,ttH,ttH,signal_top,125.30411604789128,0,0,0,5,5,0,1,1,375.98833084106445,176.32302856445312,79.51476287841797,25.04855728149414,91.83238120973024,1.9126962609729135,False,test,0.7151448883518521,ttH_had_BDT3,0.0
ttH|346601|284500|713611,ttH,ttH,signal_top,124.57083826081285,0,0,0,4,4,0,1,1,229.8007354736328,111.22518157958984,50.35908126831055,9.964201927185059,131.06077950986193,1.6924975834577434,True,val,0.565273610490482,ttH_had_BDT3,0.0009462410118727404
ttH|346601|284500|713534,ttH,ttH,signal_top,123.09304740142112,0,0,0,6,6,0,1,1,485.04104232788086,135.19139099121094,93.71947479248047,77.28821563720703,168.54120426957627,1.586189698183694,True,train,0.9206357297525782,ttH_had_BDT1,0.0009761461414890916
ttH|346601|284500|713804,ttH,ttH,signal_top,126.0459790811617,0,0,0,3,3,0,1,1,204.36536407470703,81.26335906982422,69.7493667602539,22.6886043548584,103.87810939932646,2.0410613171843055,True,val,0.2813052741436091,unassigned,0.0010321320440304389
ttH|346601|284500|713074,ttH,ttH,signal_top,123.17567818743638,0,0,0,6,6,0,1,1,314.313175201416,126.75270080566406,48.376609802246094,14.00381851196289,78.10304014861357,2.3537823302529333,True,test,0.7721569629557075,ttH_had_BDT2,0.0006168262945613389
ttH|346601|284500|713498,ttH,ttH,signal_top,126.33872501106953,0,0,0,3,3,0,1,1,145.6050262451172,56.64857482910156,54.563323974609375,20.795185089111328,76.75054613869523,2.56967367748144,False,train,0.15390023688200527,unassigned,0.0
ttH|346601|284500|713580,ttH,ttH,signal_top,111.89095184948494,0,0,0,3,3,0,1,1,310.2120780944824,154.13307189941406,120.64478302001953,49.917625427246094,263.0272119575252,1.0743267522698599,True,test,0.7614166984299255,ttH_had_BDT2,0.0
ttH|346601|284500|713933,ttH,ttH,signal_top,126.12325358783458,0,0,0,5,5,0,1,1,259.95397186279297,72.8505630493164,65.63461303710938,43.814334869384766,119.45822304536959,1.9541789151013087,True,train,0.6970207782088127,ttH_had_BDT3,0.0008919929830964007
ttH|346601|284500|719908,ttH,ttH,signal_top,126.17321307355769,0,0,0,6,6,0,2,2,356.8759822845459,113.51073455810547,77.8077392578125,41.99867248535156,47.69598299097849,2.6678344546647583,False,train,0.8628395830375365,ttH_had_BDT2,0.0
ttH|346601|284500|719077,ttH,ttH,signal_top,126.77341315851949,0,0,0,3,3,0,1,1,176.91475296020508,105.66593170166016,38.335052490234375,8.245671272277832,235.65222462806145,1.3473366887494906,True,val,0.5868690107505148,ttH_had_BDT3,0.0008470107092201477
ttH|346601|284500|719562,ttH,ttH,signal_top,128.2818801235697,0,0,0,3,3,0,2,2,192.34771728515625,76.55368041992188,74.84986877441406,23.280109405517578,85.60816468850854,1.9789396240622041,True,test,0.45260420534031565,ttH_had_BDT3,0.0
ttH|346601|284500|719675,ttH,ttH,signal_top,125.31168457360481,0,0,0,4,4,0,2,2,251.40913581848145,85.96049499511719,73.42752838134766,56.693363189697266,137.26212281212085,1.976334352388715,True,train,0.8808684806359295,ttH_had_BDT1,0.000979449076167643
ttH|346601|284500|719800,ttH,ttH,signal_top,132.37469869395798,0,0,0,4,4,0,1,1,235.94243049621582,129.3466033935547,42.75066375732422,36.30979919433594,117.9469588478824,1.952923727574296,False,train,0.5934762005791617,ttH_had_BDT3,0.0
